Genome ID,AAC(3)-IId,AAC(3)-IIe,AAC(3)-IV,AAC(3)-Ia,AAC(6')-29a,AAC(6')-33,AAC(6')-IIa,AAC(6')-IIc,AAC(6')-Ib-cr,AAC(6')-Ib10,AAC(6')-Ib7,AAC(6')-Ib9,AAC(6')-Il,AAC(6')-Im,ANT(2'')-Ia,ANT(3'')-IIa,APH(2'')-IIa,APH(3'')-Ib,APH(3')-Ia,APH(3')-VI,APH(3')-VIa,APH(4)-Ia,APH(6)-Id,BKC-1,CARB-3,CMY-59,CTX-M-1,CTX-M-101,CTX-M-14,CTX-M-15,CTX-M-2,CTX-M-27,CTX-M-3,CTX-M-65,CTX-M-9,CTX-M-98,DHA-1,DHA-6,EreA2,ErmB,FOX-5,FosA3,FosA5,FosA6,FosA7,IMP-14,KPC-1,KPC-3,KPC-8,Klebsiella_pneumoniae_KpnE,Klebsiella_pneumoniae_KpnF,Klebsiella_pneumoniae_KpnG,Klebsiella_pneumoniae_OmpK37,Klebsiella_pneumoniae_acrA,LAP-2,LEN-10,LEN-16,LEN-17,LEN-18,LEN-2,LEN-26,LEN-30,LEN-55,LEN-9,MCR-9,NDM-1,NDM-5,OKP-A-3,OKP-A-5,OKP-A-7,OKP-B-19,OKP-B-3,OKP-B-5,OKP-B-6,OKP-B-8,OXA-1,OXA-10,OXA-181,OXA-2,OXA-232,OXA-48,OXA-9,QnrA1,QnrA7,QnrB17,QnrB20,QnrB4,QnrB5,QnrB58,QnrS1,SAT-1,SCO-1,SHV-1,SHV-100,SHV-101,SHV-105,SHV-106,SHV-107,SHV-108,SHV-11,SHV-110,SHV-119,SHV-12,SHV-120,SHV-121,SHV-134,SHV-142,SHV-143,SHV-155,SHV-161,SHV-172,SHV-178,SHV-182,SHV-185,SHV-187,SHV-2,SHV-26,SHV-27,SHV-30,SHV-33,SHV-36,SHV-42,SHV-44,SHV-5,SHV-52,SHV-60,SHV-65,SHV-76,SHV-77,SHV-86,TEM-1,TEM-104,TEM-12,TEM-122,TEM-15,TEM-150,TEM-158,TEM-206,TEM-79,VEB-1,VEB-5,VIM-19,VIM-27,aadA13,aadA16,aadA2,aadA5,armA,arr-2,arr-3,catB11,catB3,catI,catII_from_Escherichia_coli_K-12,cmlA1,cmlA4,cmlA5,cmlA6,determinant_of_bleomycin_resistance,dfrA1,dfrA12,dfrA14,dfrA15,dfrA17,dfrA19,dfrA22,dfrA23,dfrA26,dfrA27,dfrA30,dfrA5,dfrA7,dfrA8,dfrB3,floR,mphA,mphE,msrE,oqxA,oqxB,qacH,rmtB,rmtC,rmtF,sul1,sul2,sul3,tet(A),tet(B),tet(C),tet(D),tet(G),tet(W/N/W),tetM,tetW,Genome Name_x,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified,Taxon ID,Genome Name_y,Antibiotic,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,SEQUENCE,Resistant Phenotype
573.14038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Klebsiella pneumoniae KPN303ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN303ec,,,,MLST.Klebsiella_pneumoniae.307,,,,,,,,,,,,genotype:ST307; Capsule locus KL102,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437303,SRR5386302,,Houston Methodist Hospital,WGS,,,,,,85,5411742,57.34,11,165410,68,5,,5342,99.5,97.7,,100,,CSF,,2012-05-31 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:42:35.230Z,2017-08-09T03:42:35.230Z,573,Klebsiella pneumoniae KPN303ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.14038,Susceptible
573.14039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Klebsiella pneumoniae KPN304ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN304ec,,,,MLST.Klebsiella_pneumoniae.307,,,,,,,,,,,,genotype:ST307; Capsule locus KL102,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437304,SRR5386301,,Houston Methodist Hospital,WGS,,,,,,88,5411443,57.34,13,145366,63,5,,5344,99.5,97.6,,100,,CSF,,2012-06-01 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:42:48.642Z,2017-08-09T03:42:48.642Z,573,Klebsiella pneumoniae KPN304ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.14039,Susceptible
573.1404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN305ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN305ec,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,genotype:ST258; Capsule locus KL106,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437305,SRR5386300,,Houston Methodist Hospital,WGS,,,,,,136,5506826,57.25,15,137188,61,5,,5518,99.6,97.9,,100,,URINE,,2012-06-04 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:44:01.507Z,2017-08-09T03:44:01.507Z,573,Klebsiella pneumoniae KPN305ec,meropenem,8,>,8,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.1404,Resistant
573.14041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Klebsiella pneumoniae KPN306ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN306ec,,,,MLST.Klebsiella_pneumoniae.307,,,,,,,,,,,,genotype:ST307; Capsule locus KL102,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437306,SRR5386299,,Houston Methodist Hospital,WGS,,,,,,88,5330128,57.38,12,143100,68,4,,5235,99.4,97.6,,100,,URINE,,2012-06-07 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:44:09.036Z,2017-08-09T03:44:09.036Z,573,Klebsiella pneumoniae KPN306ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.14041,Susceptible
573.14042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Klebsiella pneumoniae KPN307ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN307ec,,,,MLST.Klebsiella_pneumoniae.307,,,,,,,,,,,,genotype:ST307; Capsule locus KL102,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437307,SRR5386298,,Houston Methodist Hospital,WGS,,,,,,87,5410985,57.34,11,163995,66,5,,5353,99.5,97.7,,100,,RESPIRATORY,,2012-06-07 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:44:57.367Z,2017-08-09T03:44:57.367Z,573,Klebsiella pneumoniae KPN307ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.14042,Susceptible
573.14043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN308ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN308ec,,,,MLST.Klebsiella_pneumoniae.884,,,,,,,,,,,,genotype:ST884; Capsule locus KL150,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437308,SRR5386297,,Houston Methodist Hospital,WGS,,,,,,115,5503201,57.14,11,186099,65,7,,5518,99.6,98.2,0.3,100,,URINE,,2012-06-07 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:45:08.815Z,2017-08-09T03:45:08.815Z,573,Klebsiella pneumoniae KPN308ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.14043,Susceptible
573.14044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Klebsiella pneumoniae KPN309ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN309ec,,,,MLST.Klebsiella_pneumoniae.307,,,,,,,,,,,,genotype:ST307; Capsule locus KL102,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437309,SRR5386296,,Houston Methodist Hospital,WGS,,,,,,91,5422063,57.33,13,141928,66,5,,5357,99.6,97.7,,100,,URINE,,2012-06-07 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:45:33.977Z,2017-08-09T03:45:33.977Z,573,Klebsiella pneumoniae KPN309ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.14044,Susceptible
573.14045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN310ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN310ec,,,,MLST.Klebsiella_pneumoniae.307,,,,,,,,,,,,genotype:ST307; Capsule locus KL102,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437310,SRR5386295,,Houston Methodist Hospital,WGS,,,,,,92,5541974,57.24,11,160175,65,5,,5483,99.5,97.5,,100,,URINE,,2012-06-08 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:46:57.510Z,2017-08-09T03:46:57.510Z,573,Klebsiella pneumoniae KPN310ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.14045,Susceptible
573.14046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN312ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN312ec,,,,MLST.Klebsiella_pneumoniae.16,,,,,,,,,,,,genotype:ST16; Capsule locus KL51,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437312,SRR5386293,,Houston Methodist Hospital,WGS,,,,,,72,5443419,57.35,10,186121,75,6,,5441,99.4,98.2,,100,,RESPIRATORY,,2012-06-16 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:47:20.064Z,2017-08-09T03:47:20.064Z,573,Klebsiella pneumoniae KPN312ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.14046,Susceptible
573.14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN313ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN313ec,,,,MLST.Klebsiella_pneumoniae.14,,,,,,,,,,,,genotype:ST14; Capsule locus KL2,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437313,SRR5386292,,Houston Methodist Hospital,WGS,,,,,,76,5423714,57.41,12,178421,67,4,,5282,99.3,97.6,,100,,URINE,,2012-06-14 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:47:55.569Z,2017-08-09T03:47:55.569Z,573,Klebsiella pneumoniae KPN313ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.14047,Susceptible
573.14049,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN315ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN315ec,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,genotype:ST258; Capsule locus KL107,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437315,SRR5386290,,Houston Methodist Hospital,WGS,,,,,,136,5699615,57.07,17,126346,62,9,,5755,99.6,98.1,0.3,100,,BLOOD,,2012-06-12 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:48:13.426Z,2017-08-09T03:48:13.426Z,573,Klebsiella pneumoniae KPN315ec,meropenem,1,<=,1,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.14049,Susceptible
573.1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae KPN316ec,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,KPN316ec,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,genotype:ST258; Capsule locus KL106,,,,Good,2017-05-16T00:00:00Z,2.85121E+15,,PRJNA376414,SAMN06437316,SRR5386289,,Houston Methodist Hospital,WGS,,,,,,126,5511578,57.24,16,130010,63,6,,5536,99.5,97.9,,100,,RESPIRATORY,,2012-06-11 00:00:00,2012,,USA,North America,USA: Houston,,"Human, Homo sapiens",Human,,,,Human,,,,,,2017-08-09T03:48:21.672Z,2017-08-09T03:48:21.672Z,573,Klebsiella pneumoniae KPN316ec,meropenem,8,>,8,mg/L,Broth dilution,,BD Phoenix,,CLSI,2017,,,,Laboratory Method,,28512093;28776045,573.1405,Resistant
